supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day_1,month,year,hour,item_no_cat,total_cat,paid_cat,change_cat,datetime,cluster
tumaini,2,2,115.0,115,0.0,cash,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,11:18:00,morning,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,11,A,1,1,1,2017-08-26 11:18:00,0
tumaini,3,3,280.0,400,120.0,cash,yes,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,16:31:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,B,1,1,1,2017-08-26 16:31:00,0
tumaini,2,1,260.0,500,240.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:59:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:59:00,0
tumaini,1,1,270.0,1000,730.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,12:33:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,12,A,1,1,1,2017-08-26 12:33:00,0
tumaini,3,2,110.0,110,0.0,mpesa,yes,yes,no,no,no,no,no,2017-08-26 00:00:00,no,13:36:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,13,B,1,1,1,2017-08-26 13:36:00,1
tumaini,2,2,110.0,110,0.0,cash,no,no,yes,no,no,yes,no,2017-08-26 00:00:00,no,14:36:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,14,A,1,1,1,2017-08-26 14:36:00,0
tumaini,1,1,55.0,100,45.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,15:13:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:13:00,0
tumaini,1,1,94.0,100,6.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,18:24:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,18,A,1,1,1,2017-08-26 18:24:00,0
tumaini,1,1,100.0,100,0.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,17:44:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:44:00,0
tumaini,5,2,823.0,823,0.0,mpesa,yes,no,no,yes,no,no,no,2017-08-26 00:00:00,no,17:35:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:35:00,1
tumaini,2,2,119.0,1000,881.0,cash,yes,no,no,no,no,yes,no,2017-08-26 00:00:00,no,14:49:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,14,A,1,1,1,2017-08-26 14:49:00,0
tumaini,16,5,2304.0,3000,696.0,mpesa,yes,yes,yes,yes,no,yes,no,2017-08-26 00:00:00,no,15:38:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,B,0,5,1,2017-08-26 15:38:00,1
tumaini,7,2,522.0,1000,478.0,cash,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,16:14:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,B,1,1,1,2017-08-26 16:14:00,0
tumaini,5,2,785.0,1000,215.0,cash,yes,no,no,yes,no,no,no,2017-08-26 00:00:00,no,16:54:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,B,1,1,1,2017-08-26 16:54:00,0
tumaini,2,1,170.0,500,330.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,17:15:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:15:00,0
tumaini,2,2,92.0,200,108.0,cash,no,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,17:02:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:02:00,0
tumaini,4,3,355.0,1000,645.0,cash,yes,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,17:08:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:08:00,0
tumaini,4,2,718.0,718,0.0,mpesa,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,15:58:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,B,1,1,1,2017-08-26 15:58:00,1
tumaini,7,4,618.0,1000,382.0,cash,yes,yes,yes,yes,no,no,no,2017-08-26 00:00:00,no,15:59:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,B,1,1,1,2017-08-26 15:59:00,0
tumaini,6,2,278.0,1000,722.0,cash,yes,yes,no,no,no,no,no,2017-08-26 00:00:00,no,14:42:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,14,B,1,1,1,2017-08-26 14:42:00,0
tumaini,2,1,154.0,154,0.0,mpesa,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,16:29:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:29:00,1
tumaini,4,2,1119.0,1119,0.0,mpesa,yes,no,no,yes,no,no,no,2017-08-25 00:00:00,no,20:47:00,night,chain,ongata rongai,mid,Friday,weekday,no,25,8,2017.0,20,B,1,1,1,2017-08-25 20:47:00,1
tumaini,4,3,342.0,1000,658.0,cash,yes,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,17:23:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:23:00,0
tumaini,3,2,201.0,201,0.0,cash,no,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,15:20:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,B,1,1,1,2017-08-26 15:20:00,0
tumaini,1,1,55.0,55,0.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,15:10:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:10:00,0
tumaini,1,1,180.0,1000,820.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,14:36:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,14,A,1,1,1,2017-08-26 14:36:00,0
tumaini,3,2,245.0,500,255.0,cash,yes,yes,no,no,no,no,no,2017-08-26 00:00:00,no,15:55:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,B,1,1,1,2017-08-26 15:55:00,0
tumaini,2,1,140.0,140,0.0,cash,no,yes,no,no,no,no,no,2017-08-26 00:00:00,no,15:43:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:43:00,0
tumaini,2,1,100.0,100,0.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,17:40:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:40:00,0
tumaini,1,1,104.0,200,96.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,12:46:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,12,A,1,1,1,2017-08-26 12:46:00,0
tumaini,4,3,680.0,680,0.0,cash,no,no,yes,yes,yes,no,no,2017-08-26 00:00:00,no,17:05:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:05:00,0
tumaini,3,2,205.0,1000,795.0,cash,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,18:33:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,18,B,1,1,1,2017-08-26 18:33:00,0
tumaini,2,2,105.0,110,5.0,cash,no,no,yes,no,no,yes,no,2017-08-26 00:00:00,no,18:20:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,18,A,1,1,1,2017-08-26 18:20:00,0
tumaini,4,2,243.0,500,257.0,cash,no,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,13:46:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,13,B,1,1,1,2017-08-26 13:46:00,0
tumaini,2,2,94.0,100,6.0,cash,yes,no,no,yes,no,no,no,2017-08-26 00:00:00,no,18:32:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,18,A,1,1,1,2017-08-26 18:32:00,0
tumaini,6,2,508.0,510,2.0,cash,yes,no,no,yes,no,no,no,2017-08-26 00:00:00,no,18:34:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,18,B,1,1,1,2017-08-26 18:34:00,0
tumaini,1,1,67.0,1000,933.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,18:13:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,18,A,1,1,1,2017-08-26 18:13:00,0
tumaini,2,1,115.0,115,0.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,17:09:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:09:00,0
tumaini,4,3,312.0,1000,688.0,cash,yes,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,17:10:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:10:00,0
tumaini,1,1,300.0,300,0.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,15:27:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:27:00,0
tumaini,2,1,130.0,130,0.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,13:42:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,13,A,1,1,1,2017-08-26 13:42:00,0
tumaini,2,1,317.0,357,40.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:19:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:19:00,0
tumaini,1,1,105.0,110,5.0,cash,no,yes,no,no,no,no,no,2017-08-26 00:00:00,no,15:45:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:45:00,0
tumaini,1,1,99.0,100,1.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,15:40:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:40:00,0
tumaini,2,2,76.0,200,124.0,cash,no,yes,yes,no,no,no,no,2017-08-26 00:00:00,no,17:10:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:10:00,0
tumaini,4,2,626.0,626,0.0,mpesa,yes,yes,no,no,no,no,no,2017-08-26 00:00:00,no,17:27:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:27:00,1
tumaini,2,1,136.0,150,14.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:17:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:17:00,0
tumaini,3,1,60.0,60,0.0,cash,no,yes,no,no,no,no,no,2017-08-26 00:00:00,no,12:57:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,12,B,1,1,1,2017-08-26 12:57:00,0
tumaini,1,1,95.0,100,5.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,15:44:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:44:00,0
tumaini,4,2,682.0,1000,318.0,cash,yes,yes,no,no,no,no,no,2017-08-26 00:00:00,no,15:12:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,B,1,1,1,2017-08-26 15:12:00,0
tumaini,1,1,100.0,100,0.0,mpesa,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,09:23:00,morning,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,9,A,1,1,1,2017-08-26 09:23:00,1
tumaini,3,2,375.0,500,125.0,cash,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,17:54:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:54:00,0
tumaini,1,1,55.0,55,0.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,16:37:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:37:00,0
tumaini,2,1,157.0,200,43.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:33:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:33:00,0
tumaini,3,1,185.0,200,15.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:43:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,B,1,1,1,2017-08-26 16:43:00,0
tumaini,1,1,40.0,40,0.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,16:50:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:50:00,0
tumaini,4,1,468.0,468,0.0,mpesa,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,17:40:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,1,1,1,2017-08-26 17:40:00,1
tumaini,1,1,120.0,1000,880.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,17:40:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:40:00,0
tumaini,2,2,217.0,500,283.0,cash,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,17:46:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,A,1,1,1,2017-08-26 17:46:00,0
tumaini,1,1,94.0,100,6.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:14:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:14:00,0
tumaini,1,1,90.0,200,110.0,cash,no,no,yes,no,no,no,no,2017-08-26 00:00:00,no,16:44:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:44:00,0
tumaini,11,3,2079.0,2079,0.0,mpesa,yes,no,no,yes,no,yes,no,2017-08-26 00:00:00,no,17:40:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,17,B,4,1,1,2017-08-26 17:40:00,1
tumaini,1,1,1200.0,1200,0.0,mpesa,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:47:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:47:00,1
tumaini,3,2,321.0,1000,679.0,cash,yes,no,yes,no,no,no,no,2017-08-26 00:00:00,no,16:42:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,B,1,1,1,2017-08-26 16:42:00,0
tumaini,2,1,263.0,500,237.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,15:57:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,15,A,1,1,1,2017-08-26 15:57:00,0
tumaini,3,1,259.0,260,1.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,13:51:00,afternoon,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,13,B,1,1,1,2017-08-26 13:51:00,0
tumaini,2,1,235.0,1000,765.0,cash,yes,no,no,no,no,no,no,2017-08-26 00:00:00,no,16:53:00,evening,chain,ongata rongai,mid,saturday,weekend,no,26,8,2017.0,16,A,1,1,1,2017-08-26 16:53:00,0
tuskys,7,2,1128.0,1128,0.0,card,yes,no,no,yes,no,no,no,2017-08-29 00:00:00,no,17:38:00,evening,chain,ongata rongai,mid,Tuesday,weekday,no,29,8,2017.0,17,B,1,1,1,2017-08-29 17:38:00,1
cleanshelf,2,1,330.0,450,120.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,17:32:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:32:00,0
cleanshelf,3,2,142.0,142,0.0,cash,yes,no,no,no,no,yes,no,2017-09-03 00:00:00,no,16:26:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:26:00,0
cleanshelf,2,2,115.0,200,85.0,cash,yes,no,yes,no,no,no,no,2017-09-03 00:00:00,no,17:45:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:45:00,0
cleanshelf,5,2,327.0,1000,673.0,cash,yes,no,no,no,no,yes,no,2017-09-03 00:00:00,no,14:49:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,14,B,1,1,1,2017-09-03 14:49:00,0
cleanshelf,2,2,155.0,155,0.0,mpesa,no,yes,yes,no,no,no,no,2017-09-03 00:00:00,no,14:42:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,14,A,1,1,1,2017-09-03 14:42:00,1
,1,1,60.0,60,0.0,cash,no,no,no,no,no,yes,no,2017-09-03 00:00:00,no,13:18:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,13,A,1,1,1,2017-09-03 13:18:00,0
cleanshelf,1,1,292.0,1000,708.0,cash,no,no,no,no,no,yes,no,2017-09-03 00:00:00,no,15:09:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:09:00,0
cleanshelf,4,3,476.0,1000,524.0,cash,yes,yes,no,yes,no,no,no,2017-09-03 00:00:00,no,17:20:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,B,1,1,1,2017-09-03 17:20:00,0
cleanshelf,7,2,660.0,1000,340.0,cash,yes,yes,no,no,no,no,no,2017-09-03 00:00:00,no,15:21:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:21:00,0
cleanshelf,4,3,370.0,500,130.0,cash,yes,yes,no,yes,no,no,no,2017-09-03 00:00:00,no,15:32:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:32:00,0
cleanshelf,13,4,1172.0,2000,828.0,cash,yes,yes,no,yes,no,yes,no,2017-09-03 00:00:00,no,15:20:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:20:00,0
cleanshelf,4,2,303.0,1000,697.0,cash,yes,no,yes,no,no,no,no,2017-09-03 00:00:00,no,16:14:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:14:00,0
cleanshelf,3,2,186.0,200,14.0,cash,yes,no,no,no,no,yes,no,2017-09-03 00:00:00,no,15:04:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:04:00,0
cleanshelf,1,1,25.0,100,75.0,cash,no,no,yes,no,no,no,no,2017-09-03 00:00:00,no,15:39:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:39:00,0
cleanshelf,2,2,75.0,500,425.0,cash,no,yes,yes,no,no,no,no,2017-09-03 00:00:00,no,16:51:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:51:00,0
cleanshelf,10,4,694.0,1000,306.0,cash,yes,yes,yes,no,no,yes,no,2017-09-03 00:00:00,no,17:10:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,B,1,1,1,2017-09-03 17:10:00,0
cleanshelf,2,2,90.0,100,10.0,cash,yes,no,no,no,no,yes,no,2017-09-03 00:00:00,no,17:00:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:00:00,0
cleanshelf,1,1,195.0,200,5.0,cash,no,no,no,yes,no,no,no,2017-09-03 00:00:00,no,17:24:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:24:00,0
cleanshelf,1,1,40.0,100,60.0,cash,no,yes,no,no,no,no,no,2017-09-03 00:00:00,no,15:49:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:49:00,0
cleanshelf,1,1,90.0,100,10.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,13:19:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,13,A,1,1,1,2017-09-03 13:19:00,0
cleanshelf,2,2,138.0,500,362.0,cash,no,yes,yes,no,no,no,no,2017-09-03 00:00:00,no,15:29:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:29:00,0
cleanshelf,1,1,300.0,500,200.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,15:29:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:29:00,0
cleanshelf,2,2,95.0,1000,905.0,cash,no,yes,yes,no,no,no,no,2017-09-03 00:00:00,no,15:34:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:34:00,0
cleanshelf,1,1,80.0,500,420.0,cash,no,yes,no,no,no,no,no,2017-09-03 00:00:00,no,11:24:00,morning,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,11,A,1,1,1,2017-09-03 11:24:00,0
cleanshelf,6,4,295.0,500,205.0,cash,yes,yes,no,yes,no,yes,no,2017-09-03 00:00:00,no,15:33:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:33:00,0
cleanshelf,1,1,180.0,200,20.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,17:01:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:01:00,0
cleanshelf,1,1,80.0,100,20.0,cash,no,yes,no,no,no,no,no,2017-09-03 00:00:00,no,17:30:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:30:00,0
cleanshelf,2,1,96.0,100,4.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,17:43:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:43:00,0
cleanshelf,6,2,700.0,1000,300.0,cash,no,no,no,yes,no,yes,no,2017-09-03 00:00:00,no,16:49:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:49:00,0
cleanshelf,2,2,165.0,200,35.0,cash,no,yes,yes,no,no,no,no,2017-09-03 00:00:00,no,15:03:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,A,1,1,1,2017-09-03 15:03:00,0
cleanshelf,3,2,145.0,150,5.0,cash,no,yes,no,yes,no,no,no,2017-09-03 00:00:00,no,16:14:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:14:00,0
cleanshelf,2,1,140.0,200,60.0,cash,no,yes,no,no,no,no,no,2017-09-03 00:00:00,no,17:25:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:25:00,0
cleanshelf,3,1,330.0,500,170.0,cash,no,no,no,yes,no,no,no,2017-09-03 00:00:00,no,15:54:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:54:00,0
cleanshelf,1,1,125.0,200,75.0,cash,no,no,no,no,no,yes,no,2017-09-03 00:00:00,no,16:11:00,afternoon,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:11:00,0
cleanshelf,12,3,1360.0,2000,640.0,cash,yes,no,yes,yes,no,no,no,2017-09-03 00:00:00,no,16:12:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:12:00,0
cleanshelf,3,2,270.0,300,30.0,cash,yes,no,yes,no,no,no,no,2017-09-03 00:00:00,no,16:09:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:09:00,0
cleanshelf,1,1,20.0,20,0.0,cash,no,no,no,no,no,yes,no,2017-09-03 00:00:00,no,16:10:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:10:00,0
cleanshelf,1,1,290.0,300,10.0,cash,no,yes,no,no,no,no,no,2017-09-03 00:00:00,no,16:10:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:10:00,0
cleanshelf,8,3,541.0,1000,459.0,cash,yes,no,no,yes,no,yes,no,2017-09-03 00:00:00,no,16:15:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:15:00,0
cleanshelf,2,2,140.0,200,60.0,cash,yes,yes,no,no,no,no,no,2017-09-03 00:00:00,no,16:28:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:28:00,0
cleanshelf,1,1,125.0,205,80.0,cash,no,no,no,yes,no,no,no,2017-09-03 00:00:00,no,16:36:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:36:00,0
cleanshelf,3,1,455.0,100,545.0,cash,no,yes,no,no,no,no,no,2017-09-03 00:00:00,no,16:02:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,B,1,1,1,2017-09-03 16:02:00,0
cleanshelf,2,1,240.0,250,10.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,16:25:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,16,A,1,1,1,2017-09-03 16:25:00,0
cleanshelf,1,1,125.0,200,75.0,cash,yes,no,no,no,no,no,no,2017-09-03 00:00:00,no,17:22:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,17,A,1,1,1,2017-09-03 17:22:00,0
cleanshelf,11,2,1287.0,1300,13.0,cash,yes,no,yes,no,no,no,no,2017-09-03 00:00:00,no,14:06:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,14,B,1,1,1,2017-09-03 14:06:00,0
cleanshelf,4,2,320.0,500,180.0,cash,no,yes,no,no,no,yes,no,2017-09-03 00:00:00,no,15:44:00,evening,chain,ongata rongai,mid,Sunday,weekend,no,3,9,2017.0,15,B,1,1,1,2017-09-03 15:44:00,0
